ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
2020-07-18,ºÏ°­¸ª(104),X,25.3,23.4,19.8,16.6,85.6,X, ,X,À§Çè
2020-07-18,µ¿ÇØ(106),X,25.3,23.3,19,15.6,86.6,X, ,X,³·À½
2020-07-18,¼­¿ï(108),X,31.6,31,26.1,22.8,71.6,X,°ü½É,X,¸Å¿ì³ôÀ½
2020-07-18,ÀÎÃµ(112),X,28.3,27.1,24.3,21.7,75.6,X,°ü½É,X,¸Å¿ì³ôÀ½
2020-07-18,¿øÁÖ(114),X,29.8,29.8,25,21,66.3,X,°ü½É,X,³·À½
2020-07-18,¿ï¸ªµµ(115),X,25.8,23.6,20.6,17.6,86.3,X, ,X,³·À½
2020-07-18,¼ö¿ø(119),X,31.3,30,25.2,20.5,78,X,°ü½É,X,³·À½
2020-07-18,¿µ¿ù(121),X,31.3,32.3,23.8,18,69.6,X,°ü½É,X,³·À½
2020-07-18,ÃæÁÖ(127),X,30.7,30.2,24.6,19.3,69.8,X,°ü½É,X,³·À½
2020-07-18,¼­»ê(129),X,30.2,29.1,23.6,19,78.5,X,°ü½É,X,¸Å¿ì³ôÀ½
2020-07-18,¿ïÁø(130),X,25.3,23.4,19.6,14.5,84,X, ,X,³·À½
2020-07-18,Ã»ÁÖ(131),X,29.5,30,25.7,22.5,63.9,X,°ü½É,X,¸Å¿ì³ôÀ½
2020-07-18,´ëÀü(133),X,29.8,29.1,25,21.8,75.1,X,°ü½É,X,¸Å¿ì³ôÀ½
2020-07-18,ÃßÇ³·É(135),X,26.1,25.1,20.6,16.2,77.8,X, ,X,³·À½
2020-07-18,¾Èµ¿(136),X,28.5,27.9,21.8,16.1,72,X, ,X,¸Å¿ì³ôÀ½
2020-07-18,»óÁÖ(137),X,28.6,27,21.8,17.4,82.5,X, ,X,³·À½
2020-07-18,Æ÷Ç×(138),X,25.8,23.6,21.7,19,81,X, ,X,³·À½
2020-07-18,±º»ê(140),X,30,29,23.9,20,78,X, ,X,³·À½
2020-07-18,´ë±¸(143),X,28,27.6,22.4,16.8,71,X, ,X,³ôÀ½
2020-07-18,ÀüÁÖ(146),X,29.8,28.9,24.4,21,73.3,X, ,X,¸Å¿ì³ôÀ½
2020-07-18,¿ï»ê(152),X,26.1,24.2,21.2,17,87,X, ,X,¸Å¿ì³ôÀ½
2020-07-18,Ã¢¿ø(155),X,26.7,25.4,21.8,18,78.3,X, ,X,³ôÀ½
2020-07-18,±¤ÁÖ(156),X,28.1,26.8,23.7,21.4,79.8,X, ,X,¸Å¿ì³ôÀ½
2020-07-18,ºÎ»ê(159),X,27.1,25.5,22.2,18.9,78.6,X, ,X,¸Å¿ì³ôÀ½
2020-07-18,Åë¿µ(162),X,27.5,25.9,22.3,19.2,79.3,X, ,X,³·À½
2020-07-18,¸ñÆ÷(165),X,25.8,23.8,22.4,20.7,78.4,X, ,X,¸Å¿ì³ôÀ½
2020-07-18,¿©¼ö(168),X,26,23.6,22.1,20.4,85.8,X, ,X,³·À½
2020-07-18,Èæ»êµµ(169),X,24,21.3,19.9,18.7,92.8,X, ,X,³·À½
2020-07-18,¿Ïµµ(170),X,25.8,23.1,21.3,18.8,91.3,X, ,X,³·À½
2020-07-18,°íÃ¢(172),X,28.3,27,23.3,20.3,77.6,X, ,X,³·À½
2020-07-18,Á¦ÁÖ(184),X,28.4,26.7,24.2,20.7,75.4,X, ,X,³ôÀ½
2020-07-18,ÁøÁÖ(192),X,27.2,25.7,22.1,18.7,84.8,X, ,X,³·À½
2020-07-18,¾çÆò(202),X,30.3,29.8,24.9,21.2,79.4,X,°ü½É,X,³·À½
2020-07-18,ÀÌÃµ(203),X,30.6,29.7,24.8,20.7,76.9,X,°ü½É,X,³·À½
2020-07-18,ÀÎÁ¦(211),X,30.4,30.5,23.5,19.3,72.3,X,°ü½É,X,³·À½
2020-07-18,È«Ãµ(212),X,30.9,30.4,24.6,20.1,75.4,X,°ü½É,X,³·À½
2020-07-18,ÅÂ¹é(216),X,26.5,26.1,18.9,12.9,80.6,X, ,X,³·À½
2020-07-18,Á¤¼±±º(217),X,30.3,31.6,22.4,17,76.4,X,°ü½É,X,³·À½
2020-07-18,Á¦Ãµ(221),X,29.8,29,23.1,18.3,76.6,X,°ü½É,X,³·À½
2020-07-18,º¸Àº(226),X,27.3,26.7,22.9,19,72.1,X, ,X,³·À½
2020-07-18,Ãµ¾È(232),X,29.5,28.4,23.6,19.6,76.1,X,°ü½É,X,³·À½
2020-07-18,º¸·É(235),X,28.6,26.8,23.7,19.8,81,X, ,X,³·À½
2020-07-18,ºÎ¿©(236),X,29.9,28.9,24,19.4,78.3,X,°ü½É,X,³·À½
2020-07-18,±Ý»ê(238),X,29.2,28.3,23.9,19.8,76.5,X, ,X,³·À½
2020-07-18,¼¼Á¾(239),X,28.7,28.8,24.6,20.7,68.9,X,°ü½É,X,³ôÀ½
2020-07-18,ºÎ¾È(243),X,29.2,28.2,23.8,20,80,X, ,X,³·À½
2020-07-18,ÀÓ½Ç(244),X,28.1,26.4,22.6,19.6,80.4,X, ,X,³·À½
2020-07-18,Á¤À¾(245),X,28.9,28.4,23.4,19,72.4,X, ,X,³·À½
2020-07-18,³²¿ø(247),X,28.4,27,23.4,20.6,78.5,X, ,X,³·À½
2020-07-18,Àå¼ö(248),X,27,26,21.8,17.4,80.8,X, ,X,³·À½
2020-07-18,¿µ±¤±º(252),X,28.3,27.3,23.2,20.7,76.9,X, ,X,³·À½
2020-07-18,±èÇØ½Ã(253),X,28,26.4,22.4,17.7,80.4,X, ,X,³·À½
2020-07-18,¼øÃ¢±º(254),X,27.7,26.8,23.1,21.2,75.9,X, ,X,³·À½
2020-07-18,¾ç»ê½Ã(257),X,28.2,26.9,22.8,17.9,78,X, ,X,³·À½
2020-07-18,°­Áø±º(259),X,26.1,24.5,22.1,18.8,82.8,X, ,X,³·À½
2020-07-18,ÀåÈï(260),X,26.5,24.4,21.6,18.3,84.4,X, ,X,³·À½
2020-07-18,ÇØ³²(261),X,26.7,24.3,21.5,18.5,84.9,X, ,X,³·À½
2020-07-18,°íÈï(262),X,26.3,24.2,21.5,18.3,86.8,X, ,X,³·À½
2020-07-18,ÀÇ·É±º(263),X,27.8,26.5,22.4,18.6,80.4,X, ,X,³·À½
2020-07-18,ÇÔ¾ç±º(264),X,27.5,26.6,22.8,19.3,77.1,X, ,X,³·À½
2020-07-18,Áøµµ±ºASOS(268),X,26.8,24.5,21.9,18.8,85,X, ,X,³·À½
2020-07-18,ºÀÈ­(271),X,27.4,27.2,20.1,14.4,78.3,X, ,X,³·À½
2020-07-18,¿µÁÖ(272),X,27.9,27.1,21.5,16.3,81.6,X, ,X,³·À½
2020-07-18,¹®°æ(273),X,27.5,26.1,21,15.9,82.5,X, ,X,³·À½
2020-07-18,Ã»¼Û±º(276),X,28.1,26.8,19.7,12.8,87.1,X, ,X,³·À½
2020-07-18,¿µ´ö(277),X,26.7,24.9,19.9,16.1,83.8,X, ,X,³·À½
2020-07-18,ÀÇ¼º(278),X,28.5,27.5,21,14.2,79,X, ,X,³·À½
2020-07-18,±¸¹Ì(279),X,28.3,27.3,22.3,17.4,85.6,X, ,X,³·À½
2020-07-18,¿µÃµ(281),X,27,25.8,20.5,15.1,81.9,X, ,X,³·À½
2020-07-18,°æÁÖ½Ã(283),X,29.3,28.3,21.3,15.6,81.9,X, ,X,³·À½
2020-07-18,°ÅÃ¢(284),X,26.9,25.6,21.5,18,82.4,X, ,X,³·À½
2020-07-18,ÇÕÃµ(285),X,27.4,26.2,22.3,18.3,81.3,X, ,X,³·À½
2020-07-18,¹Ð¾ç(288),X,27.3,26.1,22.6,18,73,X, ,X,³·À½
2020-07-18,»êÃ»(289),X,27.1,25.7,22.5,20.2,80.5,X, ,X,³·À½
2020-07-18,°ÅÁ¦(294),X,26.9,24.8,21.6,17.8,82.6,X, ,X,³·À½
2020-07-18,³²ÇØ(295),X,26.9,24.6,21.6,18,85.6,X, ,X,³·À½
2020-07-18,ºÎÃµ(433),X,,29.1,24.8,20.9,,X,°ü½É,X,³·À½
2020-07-18,¾È¾ç(434),X,,29.6,25.8,22.3,,X, ,X,³·À½
2020-07-18,±¤¸í(437),X,,30.3,26.1,22.3,,X,°ü½É,X,³·À½
2020-07-18,±ºÆ÷(438),X,,30.2,25.5,21.3,,X,°ü½É,X,³·À½
2020-07-18,±èÆ÷(441),X,,29.7,24.8,20.6,,X,°ü½É,X,³·À½
2020-07-18,ÇÏ³²(444),X,,30.3,25.1,21.4,,X,°ü½É,X,³·À½
2020-07-18,ÀÇ¿Õ(445),X,,28.5,23.1,18.7,,X, ,X,³·À½
2020-07-18,Æ÷Ãµ(504),X,30.9,30.3,25.1,21.1,76,X,°ü½É,X,³·À½
2020-07-18,°¡ÆòÁ¶Á¾(505),X,31.2,30,24.5,20.2,82,X,°ü½É,X,³·À½
2020-07-18,¾È¼º(516),X,31.2,30.9,25,20.2,74,X,°ü½É,X,³·À½
2020-07-18,°£¼º(517),X,27,24.2,21.1,17.8,91,X, ,X,³·À½
2020-07-18,ÆòÃ¢(526),X,29.8,30.4,23.4,17.4,68,X,°ü½É,X,³·À½
2020-07-18,ÀÇÁ¤ºÎ(532),X,32.5,30,24.5,20.7,92,X,°ü½É,X,³·À½
2020-07-18,È¾¼º(536),X,31.2,30.5,23.9,19.1,83,X,°ü½É,X,³·À½
2020-07-18,°í¾ç(540),X,32.6,32,24.8,20.1,79,X,°ü½É,X,³·À½
2020-07-18,³²¾çÁÖ(541),X,31.3,31.3,25.8,21.6,72,X,°ü½É,X,³·À½
2020-07-18,¾È»ê(545),X,30.6,29.4,23.3,17.9,84,X,°ü½É,X,³·À½
2020-07-18,°æ±â±¤ÁÖ(546),X,30.9,30.2,24.9,20.7,73,X,°ü½É,X,³·À½
2020-07-18,¿©ÁÖ(548),X,30,29.3,24.3,20,73,X,°ü½É,X,³·À½
2020-07-18,¿ëÀÎ(549),X,30,29.8,24.1,20.4,69,X,°ü½É,X,³·À½
2020-07-18,¿À»ê(550),X,30.5,30.3,25.2,20.6,67,X, ,X,³·À½
2020-07-18,ÆòÅÃ(551),X,31.4,30.6,24.8,20.3,75,X,°ü½É,X,³·À½
2020-07-18,È­Ãµ(555),X,32.5,31.9,25.4,21.1,81,X,°ü½É,X,³·À½
2020-07-18,¾ç±¸(556),X,30.7,31.2,24.5,18.7,71,X,°ü½É,X,³·À½
2020-07-18,½ÃÈï(565),X,30.6,30.1,24.5,19.7,75,X, ,X,³·À½
2020-07-18,±¸¸®(569),X,31.9,32,26.4,22.1,65,X,°ü½É,X,³·À½
2020-07-18,È­¼º(571),X,31.3,30.4,24.7,20.1,75,X,°ü½É,X,³·À½
2020-07-18,¼º³²(572),X,30.4,29.9,25.8,22.3,65,X, ,X,¸Å¿ì³ôÀ½
2020-07-18,°úÃµ(590),X,31.4,30.6,24.9,20,79,X,°ü½É,X,³·À½
2020-07-18,¾çÁÖ(598),X,31.1,29.9,24.7,19.8,79,X,°ü½É,X,³·À½
2020-07-18,´Ü¾ç(601),X,31.5,31.8,23.8,18.7,84,X,°ü½É,X,³·À½
2020-07-18,ÁøÃµ(602),X,30.2,29.6,24.1,20.2,74,X,°ü½É,X,³·À½
2020-07-18,±«»ê(603),X,29.8,29.6,23.7,18.8,69,X,°ü½É,X,³·À½
2020-07-18,¿ÁÃµ(604),X,28.6,28.4,23.4,19,72,X, ,X,³·À½
2020-07-18,È«ºÏ(608),X,29.8,28.4,22.9,18.1,88,X,°ü½É,X,³·À½
2020-07-18,°øÁÖ(612),X,30.3,30,24.6,20,74,X,°ü½É,X,³·À½
2020-07-18,¼­Ãµ(614),X,31,30.4,24.8,20.6,78,X,°ü½É,X,³·À½
2020-07-18,³í»ê(615),X,31,30.9,24.8,20.1,77,X,°ü½É,X,³·À½
2020-07-18,´çÁø(616),X,30.3,28.9,23,18.5,83,X,°ü½É,X,³·À½
2020-07-18,Ã»¾ç(618),X,30,29.1,23.2,18.2,83,X,°ü½É,X,³·À½
2020-07-18,À½¼º(619),X,29.8,29.4,23.3,18.9,76,X,°ü½É,X,³·À½
2020-07-18,ÁõÆò(623),X,30.2,29.4,24.2,20.6,78,X,°ü½É,X,³·À½
2020-07-18,ÅÂ¾È(627),X,28.8,26.6,23.3,19.2,85,X,°ü½É,X,³·À½
2020-07-18,¿¹»ê(628),X,31,30.2,24.3,20.1,77,X,°ü½É,X,³·À½
2020-07-18,¾Æ»ê(634),X,30.4,30,24.3,19.7,71,X,°ü½É,X,³·À½
2020-07-18,°è·æ(636),X,29.6,28.9,22.9,18.3,81,X, ,X,³·À½
2020-07-18,¿¬ÃµÃ»»ê(652),X,30.8,29.6,24.6,20.9,85,X,°ü½É,X,³·À½
2020-07-18,¾ç¾ç(670),X,28,24.7,21.2,18.5,95,X, ,X,³·À½
2020-07-18,¹«¾È(699),X,27.1,25.2,22.4,20.2,82,X, ,X,³·À½
2020-07-18,¹«ÁÖ(701),X,30.4,29.1,22.7,17.7,84,X, ,X,³·À½
2020-07-18,ÀÍ»ê(702),X,31.7,31.1,24.3,18.9,78,X, ,X,³·À½
2020-07-18,Áø¾È(703),X,27.7,27,21.8,18.1,81,X, ,X,³·À½
2020-07-18,´ã¾ç(706),X,29.7,27.8,24.3,21.8,84,X, ,X,³·À½
2020-07-18,±¸·Ê(709),X,27.8,26.3,23.3,20.7,80,X, ,X,³·À½
2020-07-18,³ªÁÖ(710),X,28.3,26.6,22.9,20.5,82,X, ,X,³·À½
2020-07-18,¼øÃµ½Ã(712),X,28,26.2,22.9,20.5,84,X, ,X,³·À½
2020-07-18,±¤¾çÀ¾(713),X,26.4,26.1,23.3,20.8,62,X, ,X,³·À½
2020-07-18,Àå¼º(730),X,28.4,27.1,23.4,20.4,76,X, ,X,³·À½
2020-07-18,¿µ¾Ï(731),X,27.4,25.3,22.5,19.5,83,X, ,X,³·À½
2020-07-18,º¸¼º(732),X,25.6,23.4,21,18.1,88,X, ,X,³·À½
2020-07-18,¿ÏÁÖ(734),X,30.2,28.8,23.4,18.4,84,X, ,X,³·À½
2020-07-18,±èÁ¦(737),X,29.6,29.2,24.1,20.3,74,X, ,X,³·À½
2020-07-18,È­¼ø(741),X,26.9,25.8,22.7,20.4,76,X, ,X,³·À½
2020-07-18,ÇÔÆò(754),X,27.6,25.9,22.9,20.5,83,X, ,X,³·À½
2020-07-18,°î¼º(768),X,27.7,26.6,23.2,19.7,77,X, ,X,³·À½
2020-07-18,¾ÐÇØµµ(789),X,26.8,,,,,X, ,X,³·À½
2020-07-18,¿µ¾ç(801),X,27.3,26.9,19.5,13.5,82,X, ,X,³·À½
2020-07-18,¼ºÁÖ(810),X,28.1,27.6,22.1,18,74,X, ,X,³·À½
2020-07-18,°í·É(812),X,26.9,25.9,21.9,18.2,86,X, ,X,³·À½
2020-07-18,Ã»µµ(813),X,27.6,26.4,21.7,15.4,79,X, ,X,³·À½
2020-07-18,¿¹Ãµ(815),X,28.3,27.6,22,16.7,75,X, ,X,³·À½
2020-07-18,±èÃµ(822),X,29.4,28,21.4,16.7,85,X, ,X,³·À½
2020-07-18,±ºÀ§(823),X,28.1,27.2,21.9,15.6,78,X, ,X,³·À½
2020-07-18,Ä¥°î(825),X,28.3,27,22.9,19.2,78,X, ,X,³·À½
2020-07-18,°æ»ê(827),X,28.1,27.6,22.1,16.3,74,X, ,X,³·À½
2020-07-18,»ïÃ´(876),X,26,24.3,20.2,15.7,83,X, ,X,³·À½
2020-07-18,¼ÓÃÊ(90),X,27.1,25.3,21.6,19.6,81.3,X, ,X,³·À½
2020-07-18,»ïÃµÆ÷(907),X,27.2,25.6,21.9,18.5,83,X, ,X,³·À½
2020-07-18,°í¼º(918),X,27.2,25.6,22.1,18,83,X, ,X,³·À½
2020-07-18,Ã¢³ç(919),X,28.6,27.2,22.5,18.7,81,X, ,X,³·À½
2020-07-18,ÇÔ¾È(920),X,27.9,26,21.8,17.5,85,X, ,X,³·À½
2020-07-18,ºÏÃáÃµ(93),X,31.8,31.2,25,20.6,80.3,X,°ü½É,X,¸Å¿ì³ôÀ½
2020-07-18,ÇÏµ¿(932),X,28.3,26.6,22.9,20.5,82,X, ,X,³·À½
2020-07-18,Ã¶¿ø(95),X,31.3,29.2,24,20.7,93.1,X,°ü½É,X,³·À½
2020-07-18,µ¿µÎÃµ(98),X,32.1,29.9,23.6,21.2,92.4,X,°ü½É,X,³·À½
2020-07-18,ÆÄÁÖ(99),X,31.2,28.9,23.8,19.5,86.6,X,°ü½É,X,³·À½
2020-07-19,ºÏ°­¸ª(104),X,26.4,24.2,20.9,17.7,87.6,X, ,X,¸Å¿ì³ôÀ½
2020-07-19,µ¿ÇØ(106),X,27.1,24.6,20.1,16.9,90,X, ,X,³·À½
2020-07-19,¼­¿ï(108),X,29,26.6,24,20.6,81.6,X, ,X,º¸Åë
2020-07-19,ÀÎÃµ(112),X,29.1,27,24.4,21.1,79.5,X, ,X,º¸Åë
2020-07-19,¿øÁÖ(114),X,30,29.6,25.1,20.7,65.9,X,°ü½É,X,³·À½
2020-07-19,¿ï¸ªµµ(115),X,26.2,22.4,21.1,18.8,97.4,X, ,X,³·À½
2020-07-19,¼ö¿ø(119),X,30.5,28.1,25.1,20.5,83.3,X, ,X,³·À½
2020-07-19,¿µ¿ù(121),X,30.9,30.1,23.1,17.8,80.9,X, ,X,³·À½
2020-07-19,ÃæÁÖ(127),X,29.6,28,24.7,20.3,76.8,X, ,X,³·À½
2020-07-19,¼­»ê(129),X,30.7,28.6,25.5,20.8,82.5,X, ,X,º¸Åë
2020-07-19,¿ïÁø(130),X,26.1,22.7,20.3,16.1,93.1,X, ,X,³·À½
2020-07-19,Ã»ÁÖ(131),X,30.2,28.8,25.8,21.1,73.5,X, ,X,³ôÀ½
2020-07-19,´ëÀü(133),X,32.2,29.9,25.6,21,85,X,°ü½É,X,³ôÀ½
2020-07-19,ÃßÇ³·É(135),X,27.1,24.7,22,19.6,83.8,X,°ü½É,X,³·À½
2020-07-19,¾Èµ¿(136),X,27.2,24.6,22.1,17.7,84.4,X, ,X,³ôÀ½
2020-07-19,»óÁÖ(137),X,27.1,24.1,21.8,18.8,91.3,X, ,X,³·À½
2020-07-19,Æ÷Ç×(138),X,28,25,23,20.5,89.8,X, ,X,³·À½
2020-07-19,±º»ê(140),X,31.7,29.7,26.1,20.5,80.6,X, ,X,³·À½
2020-07-19,´ë±¸(143),X,30,28,24.3,20.5,78.4,X, ,O,³ôÀ½
2020-07-19,ÀüÁÖ(146),X,31.9,30.2,27.1,22.1,71.8,X,°ü½É,X,³ôÀ½
2020-07-19,¿ï»ê(152),X,30.3,26.8,23.5,20.6,96.5,X, ,X,³ôÀ½
2020-07-19,Ã¢¿ø(155),X,29.8,26.8,23.7,20.8,88.6,X,°ü½É,X,º¸Åë
2020-07-19,±¤ÁÖ(156),X,31.4,28.8,26.2,23.3,88.6,X,°ü½É,X,º¸Åë
2020-07-19,ºÎ»ê(159),X,28.8,25.2,23.2,21.4,91.6,X,°ü½É,X,º¸Åë
2020-07-19,Åë¿µ(162),X,30.3,26.4,24.2,21.4,97.1,X, ,O,³·À½
2020-07-19,¸ñÆ÷(165),X,30.5,27.9,25.8,22.9,85.3,X, ,X,³ôÀ½
2020-07-19,¿©¼ö(168),X,30.6,26.9,24,21.5,97.4,X, ,X,³·À½
2020-07-19,Èæ»êµµ(169),X,28.5,24.8,22.2,20,98,X, ,X,³·À½
2020-07-19,¿Ïµµ(170),X,31.4,28.5,24.8,21.7,92.4,X, ,X,³·À½
2020-07-19,°íÃ¢(172),X,31.1,28.7,25.7,23,84.1,X, ,X,³·À½
2020-07-19,Á¦ÁÖ(184),O,34.5,34.3,29.1,23,70.8,X,°ü½É,O,³ôÀ½
2020-07-19,ÁøÁÖ(192),X,29.7,26.2,23.3,20.7,94.1,X, ,X,³·À½
2020-07-19,¾çÆò(202),X,28.9,26.6,23.4,19.8,85.5,X, ,X,³·À½
2020-07-19,ÀÌÃµ(203),X,30.4,27.7,23.3,19.6,91.9,X, ,X,³·À½
2020-07-19,ÀÎÁ¦(211),X,25.1,22.7,20.9,18.7,84.1,X, ,X,³·À½
2020-07-19,È«Ãµ(212),X,27.9,25.6,22.2,19.6,85.3,X, ,X,³·À½
2020-07-19,ÅÂ¹é(216),X,26.6,24.6,19.6,11.8,83.1,X, ,X,³·À½
2020-07-19,Á¤¼±±º(217),X,29.9,28.4,22.3,17.2,82.3,X, ,X,³·À½
2020-07-19,Á¦Ãµ(221),X,28.6,26.8,23,18.3,81.9,X, ,X,³·À½
2020-07-19,º¸Àº(226),X,28.3,26.2,23.6,19.8,81.8,X, ,X,³·À½
2020-07-19,Ãµ¾È(232),X,30,27.9,24.6,20.1,82.9,X,°ü½É,X,³·À½
2020-07-19,º¸·É(235),X,31.1,29.2,26.6,21.1,76.1,X, ,X,³·À½
2020-07-19,ºÎ¿©(236),X,31.2,29.1,25.8,20.5,82,X, ,X,³·À½
2020-07-19,±Ý»ê(238),X,32,30.7,25.8,20.2,77.4,X,°ü½É,X,³·À½
2020-07-19,¼¼Á¾(239),X,30,28.2,24.7,20,78.9,X,°ü½É,X,º¸Åë
2020-07-19,ºÎ¾È(243),X,32.3,30.2,26.7,21.6,79.8,X, ,X,³·À½
2020-07-19,ÀÓ½Ç(244),X,30.2,27.8,24.5,20.5,83.5,X, ,X,³·À½
2020-07-19,Á¤À¾(245),X,31,29.4,26.9,22.2,71.1,X, ,X,³·À½
2020-07-19,³²¿ø(247),X,31.5,29.6,26.1,21.8,78,X, ,X,³·À½
2020-07-19,Àå¼ö(248),X,30.4,28.2,24.1,19.2,86.8,X, ,X,³·À½
2020-07-19,¿µ±¤±º(252),X,30.7,28.3,25.6,23,82.9,X, ,X,³·À½
2020-07-19,±èÇØ½Ã(253),X,29.2,25.5,23.7,20.8,92.5,X,°ü½É,X,³·À½
2020-07-19,¼øÃ¢±º(254),X,30.1,27.9,25.1,20.9,82.4,X, ,X,³·À½
2020-07-19,¾ç»ê½Ã(257),X,29.5,25.7,24,20.9,92.3,X,°ü½É,X,³·À½
2020-07-19,°­Áø±º(259),X,30.8,28.6,25,22,87.1,X, ,X,³·À½
2020-07-19,ÀåÈï(260),X,30.6,27.7,24.7,21.9,90.4,X, ,X,³·À½
2020-07-19,ÇØ³²(261),X,31.5,29,25.8,22.4,85.1,X,°ü½É,X,³·À½
2020-07-19,°íÈï(262),X,30.9,28.2,24.4,21.4,93,X,°ü½É,X,³·À½
2020-07-19,ÀÇ·É±º(263),X,30.5,27.9,24.5,20.7,86.9,X, ,O,³·À½
2020-07-19,ÇÔ¾ç±º(264),X,29.7,27.3,23.7,20.3,85.1,X,°ü½É,X,³·À½
2020-07-19,Áøµµ±ºASOS(268),X,30,27,25.6,23.7,89.3,X, ,X,³·À½
2020-07-19,ºÀÈ­(271),X,25.3,22.7,19.2,13.5,92.3,X, ,X,³·À½
2020-07-19,¿µÁÖ(272),X,25.7,23.4,21,17.8,89.3,X, ,X,³·À½
2020-07-19,¹®°æ(273),X,26.6,23.3,21.5,18.6,90.1,X, ,X,³·À½
2020-07-19,Ã»¼Û±º(276),X,28.4,25,21.2,15.5,96.5,X, ,X,³·À½
2020-07-19,¿µ´ö(277),X,25.9,22.9,20.8,16.8,95.3,X, ,X,³·À½
2020-07-19,ÀÇ¼º(278),X,28.6,26,22.6,17.9,88.4,X, ,X,³·À½
2020-07-19,±¸¹Ì(279),X,31.3,28.2,24.7,21.6,92.8,X, ,O,³·À½
2020-07-19,¿µÃµ(281),X,28.4,25.9,22.8,18.6,88.1,X,°ü½É,X,³·À½
2020-07-19,°æÁÖ½Ã(283),X,29.8,26.8,23.5,19.7,89.4,X,°ü½É,X,³·À½
2020-07-19,°ÅÃ¢(284),X,29.6,27.9,23.1,19.8,86.6,X, ,X,³·À½
2020-07-19,ÇÕÃµ(285),X,30.1,27,22.9,20.3,91.4,X, ,X,³·À½
2020-07-19,¹Ð¾ç(288),X,29.7,27,24.1,20.6,85.4,X, ,O,³·À½
2020-07-19,»êÃ»(289),X,30,27.6,23.5,20.8,88.8,X, ,O,³·À½
2020-07-19,°ÅÁ¦(294),X,30.1,26.8,23.9,21.3,94,X,°ü½É,O,³·À½
2020-07-19,³²ÇØ(295),X,30.1,27,23.4,20.8,94.4,X, ,X,³·À½
2020-07-19,ºÎÃµ(433),X,,27.2,24,19.8,,X, ,X,³·À½
2020-07-19,¾È¾ç(434),X,,27.9,25.1,20.3,,X, ,X,³·À½
2020-07-19,±¤¸í(437),X,,28.3,25.2,20.6,,X, ,X,³·À½
2020-07-19,±ºÆ÷(438),X,,27.2,24.4,20,,X, ,X,³·À½
2020-07-19,±èÆ÷(441),X,,27.6,24.6,20.4,,X, ,X,³·À½
2020-07-19,ÇÏ³²(444),X,,26.7,23.7,19.2,,X, ,X,³·À½
2020-07-19,ÀÇ¿Õ(445),X,,26,23.1,18.9,,X, ,X,³·À½
2020-07-19,Æ÷Ãµ(504),X,28.6,26.8,23.2,19.2,79,X, ,X,³·À½
2020-07-19,°¡ÆòÁ¶Á¾(505),X,26.9,23.9,21.1,18.7,94,X, ,X,³·À½
2020-07-19,¾È¼º(516),X,31,29.4,25.2,20.7,79,X, ,O,³·À½
2020-07-19,°£¼º(517),X,27.1,24.1,20.5,18.5,96,X, ,X,³·À½
2020-07-19,ÆòÃ¢(526),X,28.4,27.1,22.1,17.4,80,X, ,X,³·À½
2020-07-19,ÀÇÁ¤ºÎ(532),X,29.7,26.5,23.2,19.8,94,X, ,X,³·À½
2020-07-19,È¾¼º(536),X,29.4,27.6,23,18.7,91,X, ,X,³·À½
2020-07-19,°í¾ç(540),X,29.2,27.1,24.4,20.6,79,X, ,X,³·À½
2020-07-19,³²¾çÁÖ(541),X,28.3,26.5,23.9,20,76,X, ,X,³·À½
2020-07-19,¾È»ê(545),X,29.9,27.5,23.9,20.1,87,X, ,X,³·À½
2020-07-19,°æ±â±¤ÁÖ(546),X,28,25.7,22.8,19.3,84,X, ,X,³·À½
2020-07-19,¿©ÁÖ(548),X,29.3,27.3,23.2,19.2,84,X, ,X,³·À½
2020-07-19,¿ëÀÎ(549),X,27.9,25.7,23.2,19.4,78,X, ,X,³·À½
2020-07-19,¿À»ê(550),X,28.9,27.2,24.8,20.2,74,X, ,X,³·À½
2020-07-19,ÆòÅÃ(551),X,30.6,28.3,25,20.4,84,X, ,X,³·À½
2020-07-19,È­Ãµ(555),X,25.7,23,20.6,18.5,97,X, ,X,³·À½
2020-07-19,¾ç±¸(556),X,25.1,22.5,20.7,18.3,87,X, ,X,³·À½
2020-07-19,½ÃÈï(565),X,30.1,28.3,24.9,20.6,77,X, ,X,³·À½
2020-07-19,±¸¸®(569),X,28.4,26.9,23.9,20.1,74,X, ,X,³·À½
2020-07-19,È­¼º(571),X,30.5,28.4,25.1,20.3,79,X, ,X,³·À½
2020-07-19,¼º³²(572),X,28.7,26.9,24.4,20,74,X, ,X,³ôÀ½
2020-07-19,°úÃµ(590),X,29.6,27.4,24.3,20.1,81,X, ,X,³·À½
2020-07-19,¾çÁÖ(598),X,28.5,26.2,23.3,19.9,83,X, ,X,³·À½
2020-07-19,´Ü¾ç(601),X,31.8,29.3,24.1,18.6,92,X, ,X,³·À½
